Valeur fonciere,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Cadastre,Prix m2
157050.0,Appartement,23.0,1,0.0,17 161 AA,6828.260869565217
432740.0,Maison,96.0,4,173.0,17 300 CY,4507.708333333333
212800.0,Maison,70.0,3,0.0,17 28 AC,3040.0
181000.0,Maison,91.0,4,415.0,17 349 B,1989.010989010989
200000.0,Maison,96.0,5,415.0,17 41 AC,2083.3333333333335
175000.0,Maison,89.0,4,750.0,17 439 ZD,1966.2921348314608
135000.0,Maison,60.0,3,152.0,17 201 A,2250.0
370000.0,Maison,134.0,5,1089.0,17 420 AK,2761.194029850746
504800.0,Maison,158.0,6,565.0,17 142 BN,3194.9367088607596
415000.0,Maison,152.0,6,781.0,17 222 AB,2730.2631578947367
270283.0,Maison,73.0,3,315.0,17 300 EV,3702.5068493150684
219200.0,Appartement,31.0,2,0.0,17 369 AH,7070.967741935484
720000.0,Maison,73.0,4,422.0,17 51 ZI,9863.013698630137
369000.0,Maison,59.0,3,144.0,17 286 AW,6254.237288135593
205000.0,Maison,84.0,4,235.0,17 109 AA,2440.4761904761904
20000.0,Maison,20.0,2,1480.0,17 218 ZA,1000.0
293000.0,Maison,112.0,5,557.0,17 376 ZE,2616.0714285714284
236350.0,Maison,80.0,4,139.0,17 300 CE,2954.375
201000.0,Maison,50.0,3,43.0,17 207 AB,4020.0
300000.0,Maison,75.0,3,204.0,17 297 AA,4000.0
300000.0,Maison,127.0,4,426.0,17 208 AA,2362.2047244094488
350190.0,Maison,96.0,3,357.0,17 414 ZO,3647.8125
372000.0,Maison,90.0,4,422.0,17 10 ZA,4133.333333333333
215000.0,Maison,80.0,4,510.0,17 194 AK,2687.5
1592100.0,Maison,180.0,6,527.0,17 369 AH,8845.0
139845.0,Maison,63.0,3,491.0,17 127 AB,2219.7619047619046
1098000.0,Maison,141.0,5,555.0,17 51 AL,7787.234042553191
1300000.0,Maison,211.0,7,794.0,17 360 ZH,6161.137440758293
102008.0,Appartement,20.0,1,0.0,17 300 HE,5100.4
1241594.0,Maison,52.0,3,411.0,17 360 ZC,23876.80769230769
470593.0,Maison,90.0,4,178.0,17 300 AN,5228.811111111111
1372700.0,Maison,96.0,5,803.0,17 286 AS,14298.958333333334
403400.0,Maison,121.0,4,99.0,17 300 CI,3333.884297520661
126730.0,Appartement,31.0,1,0.0,17 300 CV,4088.064516129032
230415.0,Appartement,68.0,3,0.0,17 300 EM,3388.455882352941
478076.0,Appartement,125.0,4,0.0,17 300 AP,3824.608
256070.0,Maison,90.0,5,227.0,17 264 AB,2845.222222222222
235300.0,Appartement,28.0,2,0.0,17 161 AA,8403.57142857143
960650.0,Maison,243.0,6,609.0,17 300 CN,3953.292181069959
284795.0,Maison,27.0,3,226.0,17 300 AW,10547.962962962964
216500.0,Maison,77.0,4,534.0,17 193 ZB,2811.688311688312
247035.0,Maison,101.0,4,391.0,17 376 ZE,2445.891089108911
499200.0,Maison,112.0,5,130.0,17 318 AM,4457.142857142857
156420.0,Maison,67.0,3,94.0,17 291 ZE,2334.626865671642
177182.0,Appartement,41.0,1,0.0,17 300 EO,4321.512195121952
173130.0,Maison,89.0,4,454.0,17 218 AE,1945.2808988764045
852000.0,Maison,150.0,5,113.0,17 300 AH,5680.0
329880.0,Maison,81.0,3,230.0,17 300 BS,4072.5925925925926
236760.0,Maison,86.0,4,266.0,17 194 AK,2753.0232558139537
515500.0,Maison,82.0,3,134.0,17 300 AL,6286.585365853659
176220.0,Maison,77.0,3,104.0,17 291 ZE,2288.5714285714284
200400.0,Maison,145.0,4,900.0,17 373 AH,1382.0689655172414
287935.0,Maison,103.0,4,184.0,17 274 AO,2795.4854368932038
361420.0,Maison,111.0,4,156.0,17 190 ZC,3256.036036036036
523300.0,Maison,110.0,4,190.0,17 51 AB,4757.272727272727
310150.0,Appartement,80.0,4,0.0,17 300 AV,3876.875
287250.0,Maison,90.0,5,405.0,17 200 AD,3191.6666666666665
137100.0,Appartement,42.0,2,0.0,17 28 AK,3264.285714285714
692600.0,Maison,118.0,5,127.0,17 161 AB,5869.4915254237285
363975.0,Maison,138.0,6,434.0,17 291 ZA,2637.5
1325146.0,Maison,100.0,4,240.0,17 161 AC,13251.46
759500.0,Maison,110.0,5,140.0,17 286 AT,6904.545454545455
134192.0,Appartement,29.0,1,0.0,17 300 HK,4627.310344827586
163858.0,Appartement,45.0,2,0.0,17 264 AB,3641.288888888889
750980.0,Maison,67.0,2,124.0,17 121 AB,11208.65671641791
144230.0,Appartement,33.0,2,0.0,17 300 AH,4370.606060606061
162360.0,Maison,70.0,3,97.0,17 291 ZE,2319.4285714285716
583720.0,Maison,184.0,6,739.0,17 94 AR,3172.391304347826
231200.0,Maison,79.0,4,287.0,17 407 AI,2926.5822784810125
359250.0,Maison,102.0,4,520.0,17 264 ZK,3522.0588235294117
158620.0,Appartement,29.0,2,0.0,17 94 AB,5469.6551724137935
161733.0,Appartement,32.0,2,0.0,17 300 EL,5054.15625
288540.0,Maison,176.0,5,501.0,17 396 AD,1639.4318181818182
100440.0,Appartement,18.0,1,0.0,17 369 AL,5580.0
512500.0,Maison,118.0,4,545.0,17 264 AC,4343.220338983051
706180.0,Maison,126.0,5,432.0,17 51 ZD,5604.603174603175
144940.0,Maison,44.0,2,172.0,17 218 AH,3294.090909090909
243925.0,Maison,80.0,4,364.0,17 193 ZB,3049.0625
264933.0,Maison,120.0,6,494.0,17 200 AC,2207.775
81713.3,Maison,75.0,3,438.0,17 472 ZI,1089.5106666666668
209951.0,Appartement,40.0,2,0.0,17 300 EL,5248.775
262270.0,Maison,88.0,4,246.0,17 291 ZC,2980.340909090909
286900.0,Maison,95.0,4,308.0,17 300 AT,3020.0
304355.0,Maison,127.0,4,403.0,17 373 AB,2396.496062992126
177458.0,Maison,74.0,4,222.0,17 373 AM,2398.0810810810813
579900.0,Maison,146.0,4,554.0,17 222 AA,3971.917808219178
93525.0,Maison,105.0,3,1205.0,17 132 AB,890.7142857142857
955000.0,Maison,175.0,6,657.0,17 300 HE,5457.142857142857
184360.0,Maison,84.0,5,304.0,17 200 AB,2194.7619047619046
173309.0,Maison,77.0,4,0.0,17 153 ZC,2250.7662337662337
389300.0,Maison,116.0,4,350.0,17 300 CO,3356.0344827586205
514900.0,Maison,154.0,5,630.0,17 142 BR,3343.5064935064934
395718.0,Maison,95.0,5,157.0,17 300 CZ,4165.452631578947
236160.0,Appartement,93.0,4,0.0,17 300 CL,2539.3548387096776
250250.0,Maison,97.0,4,279.0,17 291 ZA,2579.896907216495
478925.0,Maison,104.0,4,507.0,17 207 AC,4605.048076923077
230198.0,Appartement,66.0,4,0.0,17 300 AK,3487.848484848485
343730.0,Maison,81.0,4,97.0,17 300 AT,4243.580246913581
305400.0,Maison,138.0,5,489.0,17 193 ZB,2213.0434782608695
292220.0,Maison,122.0,5,373.0,17 194 ZB,2395.245901639344
310220.0,Maison,88.0,3,443.0,17 94 AC,3525.2272727272725
454235.0,Maison,80.0,4,50.0,17 19 AB,5677.9375
242650.0,Appartement,57.0,2,0.0,17 300 AE,4257.017543859649
402487.0,Appartement,64.0,3,0.0,17 300 HD,6288.859375
336280.0,Maison,125.0,6,432.0,17 193 ZB,2690.24
322810.0,Maison,25.0,1,6749.0,17 396 YI,12912.4
604610.0,Maison,140.0,5,746.0,17 190 ZD,4318.642857142857
347200.0,Appartement,85.0,3,0.0,17 300 EK,4084.705882352941
136280.0,Maison,88.0,4,0.0,17 300 CP,1548.6363636363637
221050.0,Appartement,63.0,2,0.0,17 300 EK,3508.7301587301586
759200.0,Maison,145.0,6,537.0,17 297 AA,5235.862068965517
829200.0,Maison,167.0,9,179.0,17 300 EM,4965.269461077844
674500.0,Maison,120.0,7,104.0,17 360 AC,5620.833333333333
454400.0,Appartement,90.0,4,0.0,17 300 AP,5048.888888888889
204850.0,Maison,83.0,4,728.0,17 158 A,2468.0722891566265
195604.0,Maison,68.0,3,52.0,17 300 BP,2876.529411764706
281700.0,Maison,81.0,3,480.0,17 94 AO,3477.777777777778
148280.0,Appartement,38.0,2,0.0,17 300 BK,3902.1052631578946
203600.0,Maison,63.0,3,370.0,17 245 ZC,3231.746031746032
541845.0,Maison,131.0,5,475.0,17 274 ZD,4136.221374045802
359300.0,Maison,118.0,6,450.0,17 190 ZC,3044.915254237288
310550.0,Maison,90.0,4,765.0,17 94 AM,3450.5555555555557
1250500.0,Maison,210.0,8,689.0,17 222 AC,5954.761904761905
2375000.0,Maison,200.0,9,1299.0,17 286 AR,11875.0
376952.0,Maison,87.0,4,143.0,17 300 AT,4332.781609195402
173840.0,Maison,76.0,4,500.0,17 194 AI,2287.3684210526317
207474.0,Maison,60.0,4,147.0,17 300 BN,3457.9
295350.0,Maison,108.0,4,651.0,17 208 AB,2734.722222222222
801600.0,Maison,152.0,5,582.0,17 10 AB,5273.684210526316
228300.0,Appartement,69.0,3,0.0,17 300 CT,3308.695652173913
406800.0,Appartement,71.0,3,0.0,17 300 HK,5729.577464788732
344779.0,Maison,105.0,5,501.0,17 264 ZL,3283.609523809524
545916.0,Appartement,22.0,1,55.0,17 300 EN,24814.363636363636
236600.0,Maison,84.0,4,303.0,17 194 AK,2816.6666666666665
317900.0,Maison,86.0,4,450.0,17 190 AB,3696.5116279069766
409050.0,Maison,142.0,6,506.0,17 109 AB,2880.6338028169016
556100.0,Maison,100.0,4,70.0,17 286 BD,5561.0
648880.0,Maison,180.0,5,123.0,17 360 AC,3604.8888888888887
114110.0,Maison,38.0,2,28.0,17 222 AB,3002.8947368421054
634078.0,Maison,149.0,5,228.0,17 94 AS,4255.557046979866
126251.0,Maison,42.0,2,144.0,17 472 AC,3005.9761904761904
451750.0,Maison,110.0,5,332.0,17 300 CP,4106.818181818182
794890.0,Maison,231.0,6,970.0,17 94 AO,3441.082251082251
139853.0,Appartement,72.0,3,0.0,17 300 CS,1942.4027777777778
262411.72,Maison,109.0,5,1000.0,17 373 AI,2407.446972477064
1107000.0,Maison,144.0,5,646.0,17 360 AC,7687.5
332400.0,Maison,128.0,6,360.0,17 472 ZI,2596.875
225175.0,Maison,37.0,2,29.0,17 286 AR,6085.810810810811
110150.0,Appartement,20.0,1,0.0,17 300 HH,5507.5
298600.0,Maison,115.0,6,770.0,17 420 AI,2596.521739130435
401830.0,Maison,140.0,5,941.0,17 153 AA,2870.214285714286
290606.0,Maison,100.0,4,434.0,17 472 AB,2906.06
256110.0,Maison,121.0,4,320.0,17 91 AM,2116.6115702479337
115514.0,Appartement,31.0,2,0.0,17 300 DN,3726.2580645161293
196054.0,Appartement,40.0,2,0.0,17 94 AC,4901.35
130630.0,Appartement,37.0,2,0.0,17 300 DM,3530.5405405405404
239430.0,Appartement,76.0,3,0.0,17 300 CM,3150.3947368421054
208310.0,Appartement,62.0,3,0.0,17 28 AD,3359.8387096774195
331500.0,Maison,98.0,5,399.0,17 142 BO,3382.6530612244896
253440.0,Maison,101.0,5,195.0,17 161 AA,2509.3069306930693
191350.0,Appartement,41.0,2,0.0,17 300 AE,4667.073170731707
242030.0,Maison,88.0,5,343.0,17 136 AC,2750.340909090909
196274.0,Appartement,32.0,2,0.0,17 300 EO,6133.5625
367100.0,Maison,141.0,5,1000.0,17 407 AH,2603.54609929078
340992.0,Maison,83.0,4,0.0,17 274 AK,4108.3373493975905
151260.0,Maison,26.0,1,50.0,17 300 DP,5817.692307692308
506800.0,Maison,140.0,5,205.0,17 360 AD,3620.0
718958.0,Maison,63.0,3,867.0,17 297 AE,11412.031746031746
293400.0,Appartement,56.0,2,0.0,17 300 AR,5239.285714285715
781000.0,Maison,134.0,4,98.0,17 300 AH,5828.358208955224
384450.0,Maison,141.0,5,500.0,17 28 AD,2726.595744680851
414910.0,Maison,87.0,5,400.0,17 300 BO,4769.080459770115
339750.0,Maison,130.0,5,525.0,17 264 ZD,2613.4615384615386
125250.0,Maison,67.0,4,241.0,17 300 HP,1869.402985074627
147130.0,Maison,70.0,3,351.0,17 41 AC,2101.8571428571427
121129.0,Maison,110.0,5,391.0,17 300 BK,1101.1727272727273
362720.0,Maison,110.0,4,558.0,17 300 DI,3297.4545454545455
503200.0,Maison,117.0,5,200.0,17 291 ZA,4300.854700854701
379250.0,Maison,98.0,3,448.0,17 28 AC,3869.8979591836733
307060.0,Maison,95.0,4,306.0,17 10 AK,3232.2105263157896
280200.0,Maison,79.0,4,237.0,17 300 CW,3546.8354430379745
517222.0,Maison,122.0,7,419.0,17 300 BO,4239.524590163935
666666.0,Maison,175.0,7,1075.0,17 300 CK,3809.52
136570.0,Maison,164.0,4,177.0,17 315 AK,832.7439024390244
239100.0,Appartement,48.0,2,0.0,17 300 HK,4981.25
532762.0,Maison,147.0,5,777.0,17 391 AB,3624.2312925170068
591800.0,Maison,172.0,4,678.0,17 10 ZA,3440.6976744186045
403500.0,Maison,140.0,5,571.0,17 274 AK,2882.1428571428573
367270.0,Maison,160.0,4,1402.0,17 136 AA,2295.4375
272570.0,Maison,82.0,4,631.0,17 291 AB,3324.0243902439024
256410.0,Maison,102.0,5,212.0,17 161 AA,2513.823529411765
199222.0,Maison,90.0,4,466.0,17 158 A,2213.5777777777776
172790.0,Appartement,35.0,2,0.0,17 300 EN,4936.857142857143
332050.0,Maison,100.0,5,689.0,17 414 ZH,3320.5
171740.0,Appartement,45.0,2,0.0,17 300 AO,3816.4444444444443
266531.0,Appartement,71.0,3,0.0,17 94 AH,3753.957746478873
640405.0,Appartement,126.0,4,0.0,17 300 CZ,5082.579365079365
138474.0,Appartement,24.0,1,0.0,17 300 AV,5769.75
683700.0,Maison,90.0,3,242.0,17 300 AP,7596.666666666667
713550.0,Maison,143.0,5,370.0,17 318 AN,4989.8601398601395
642200.0,Maison,116.0,5,434.0,17 161 AL,5536.206896551724
602435.0,Maison,150.0,8,800.0,17 300 CN,4016.233333333333
84403.0,Appartement,18.0,1,0.0,17 300 AC,4689.055555555556
287650.0,Maison,89.0,4,189.0,17 94 AC,3232.0224719101125
255392.0,Maison,91.0,4,378.0,17 376 ZE,2806.5054945054944
218783.0,Appartement,63.0,3,0.0,17 28 AZ,3472.746031746032
352710.0,Maison,197.0,5,426.0,17 349 D,1790.4060913705584
553050.0,Maison,147.0,6,424.0,17 222 ZM,3762.2448979591836
128390.0,Maison,41.0,3,200.0,17 193 C,3131.4634146341464
253352.6,Maison,145.0,5,0.0,17 136 Z,1747.2593103448276
346830.0,Appartement,56.0,3,0.0,17 300 AH,6193.392857142857
373105.0,Maison,85.0,4,61.0,17 318 AM,4389.470588235294
772800.0,Maison,132.0,4,606.0,17 300 AR,5854.545454545455
183850.0,Maison,85.0,4,272.0,17 91 AB,2162.9411764705883
188460.0,Maison,140.0,6,520.0,17 466 A,1346.142857142857
578200.0,Maison,70.0,2,133.0,17 161 AB,8260.0
472200.0,Appartement,95.0,4,0.0,17 300 CZ,4970.526315789473
1251000.0,Maison,118.0,5,939.0,17 161 AB,10601.694915254237
667450.0,Maison,155.0,5,169.0,17 300 AM,4306.129032258064
442240.0,Maison,85.0,3,552.0,17 318 AP,5202.823529411765
324415.0,Maison,131.0,6,1000.0,17 59 B,2476.4503816793895
272975.0,Maison,113.0,4,449.0,17 373 AB,2415.70796460177
114350.0,Appartement,37.0,1,0.0,17 291 AA,3090.5405405405404
557500.0,Maison,71.0,4,425.0,17 51 AE,7852.112676056338
298810.0,Appartement,76.0,4,0.0,17 300 AP,3931.7105263157896
163940.0,Appartement,45.0,2,0.0,17 28 AB,3643.1111111111113
211250.0,Maison,68.0,2,181.0,17 142 BB,3106.6176470588234
145768.0,Appartement,21.0,2,0.0,17 300 AL,6941.333333333333
93360.0,Maison,113.0,4,385.0,17 300 CN,826.1946902654868
252022.0,Appartement,60.0,3,0.0,17 300 CT,4200.366666666667
35092.0,Appartement,24.0,1,0.0,17 300 BO,1462.1666666666667
355764.0,Maison,120.0,5,697.0,17 142 BM,2964.7
258160.0,Appartement,50.0,3,0.0,17 300 EO,5163.2
364300.0,Appartement,98.0,3,0.0,17 300 EN,3717.3469387755104
248100.0,Maison,102.0,5,408.0,17 407 AK,2432.3529411764707
200370.0,Maison,99.0,5,598.0,17 373 AK,2023.939393939394
121235.0,Appartement,27.0,1,0.0,17 300 AH,4490.185185185185
231822.0,Maison,86.0,5,355.0,17 466 B,2695.6046511627906
353250.0,Maison,130.0,5,599.0,17 59 ZA,2717.3076923076924
518290.0,Maison,100.0,5,293.0,17 300 CR,5182.9
1881500.0,Maison,250.0,7,500.0,17 360 Y,7526.0
1027000.0,Maison,75.0,3,500.0,17 51 AM,13693.333333333334
278250.0,Maison,74.0,4,364.0,17 28 AB,3760.135135135135
502600.0,Maison,158.0,7,108.0,17 194 AI,3181.012658227848
243620.0,Maison,91.0,6,348.0,17 300 BR,2677.1428571428573
417290.0,Maison,90.0,3,335.0,17 274 AM,4636.555555555556
326200.0,Appartement,68.0,3,0.0,17 300 HD,4797.058823529412
428270.0,Maison,140.0,5,1010.0,17 414 ZH,3059.0714285714284
540270.0,Maison,75.0,3,76.0,17 161 AB,7203.6
156850.0,Maison,60.0,2,235.0,17 8 AE,2614.1666666666665
389750.0,Maison,94.0,4,660.0,17 94 AO,4146.276595744681
283420.0,Maison,90.0,4,696.0,17 10 ZC,3149.1111111111113
101655.0,Maison,80.0,5,432.0,17 300 BR,1270.6875
380800.0,Maison,126.0,5,396.0,17 142 BV,3022.222222222222
147615.0,Maison,82.0,4,360.0,17 291 ZA,1800.1829268292684
301380.0,Maison,79.0,4,198.0,17 200 AI,3814.9367088607596
210240.0,Appartement,64.0,4,0.0,17 200 AI,3285.0
305350.0,Maison,90.0,3,250.0,17 94 AH,3392.777777777778
515100.0,Maison,173.0,5,791.0,17 472 AB,2977.456647398844
99300.0,Appartement,19.0,1,0.0,17 300 EM,5226.315789473684
364600.0,Maison,120.0,4,401.0,17 300 BI,3038.3333333333335
203540.0,Maison,94.0,4,466.0,17 396 AC,2165.31914893617
634050.0,Maison,76.0,3,347.0,17 300 AO,8342.763157894737
203610.0,Appartement,38.0,2,0.0,17 300 AP,5358.1578947368425
68712.0,Appartement,16.0,1,0.0,17 300 EL,4294.5
297345.0,Maison,100.0,4,684.0,17 109 AC,2973.45
1680000.0,Maison,196.0,7,583.0,17 360 X,8571.42857142857
405550.0,Appartement,135.0,4,0.0,17 300 EL,3004.074074074074
1089730.0,Maison,281.0,6,773.0,17 10 AI,3878.0427046263344
642600.0,Appartement,102.0,5,0.0,17 300 HK,6300.0
399450.0,Maison,90.0,4,180.0,17 300 CK,4438.333333333333
763620.0,Maison,230.0,7,782.0,17 300 CK,3320.086956521739
749000.0,Maison,230.0,7,505.0,17 94 AC,3256.521739130435
414669.0,Appartement,80.0,4,0.0,17 300 AV,5183.3625
301952.0,Maison,68.0,4,446.0,17 28 AL,4440.470588235294
445050.0,Maison,112.0,5,367.0,17 291 ZA,3973.660714285714
162060.0,Appartement,41.0,3,0.0,17 300 HH,3952.682926829268
358147.62,Maison,163.0,7,1017.0,17 109 ZB,2197.224662576687
193050.0,Maison,85.0,4,451.0,17 200 ZB,2271.176470588235
489600.0,Maison,145.0,7,697.0,17 142 BT,3376.551724137931
287390.0,Maison,89.0,4,417.0,17 142 BS,3229.1011235955057
359995.0,Maison,93.0,4,198.0,17 300 CZ,3870.9139784946237
252125.0,Maison,48.0,2,82.0,17 94 AH,5252.604166666667
629200.0,Maison,127.0,6,166.0,17 51 AE,4954.330708661418
512929.9,Maison,119.0,4,265.0,17 51 AH,4310.335294117647
135238.9,Appartement,24.0,1,0.0,17 300 BO,5634.954166666666
173596.0,Maison,53.0,3,200.0,17 193 C,3275.396226415094
130520.0,Maison,79.0,4,432.0,17 193 ZC,1652.1518987341772
239943.0,Maison,97.0,4,534.0,17 91 AK,2473.639175257732
558900.0,Maison,84.0,4,507.0,17 300 BO,6653.571428571428
353902.0,Maison,114.0,5,692.0,17 376 ZD,3104.40350877193
362780.0,Maison,58.0,4,97.0,17 318 AM,6254.827586206897
340877.0,Maison,70.0,3,405.0,17 300 AW,4869.671428571429
420001.0,Maison,156.0,4,507.0,17 414 ZE,2692.3141025641025
101780.0,Appartement,25.0,1,0.0,17 300 DP,4071.2
291950.0,Maison,139.0,4,938.0,17 373 AM,2100.359712230216
183050.0,Maison,70.0,4,0.0,17 264 ZD,2615.0
406547.0,Maison,68.0,4,0.0,17 300 AE,5978.632352941177
256373.0,Maison,70.0,3,408.0,17 414 ZH,3662.4714285714285
336370.0,Appartement,62.0,2,0.0,17 300 EL,5425.322580645161
292750.0,Maison,126.0,5,624.0,17 59 ZB,2323.4126984126983
571000.0,Maison,169.0,6,702.0,17 291 ZH,3378.698224852071
168410.0,Appartement,62.0,2,0.0,17 300 BK,2716.2903225806454
305150.0,Appartement,70.0,3,0.0,17 300 CZ,4359.285714285715
527300.0,Maison,172.0,8,241.0,17 94 AD,3065.6976744186045
118985.0,Appartement,29.0,1,0.0,17 300 HK,4102.931034482759
118430.0,Appartement,43.0,2,0.0,17 369 AH,2754.186046511628
135730.0,Maison,65.0,3,35.0,17 291 AA,2088.153846153846
136890.0,Appartement,24.0,1,0.0,17 300 HE,5703.75
687116.1,Maison,75.0,4,174.0,17 161 AC,9161.547999999999
653300.0,Maison,90.0,3,31.0,17 94 AD,7258.888888888889
510655.0,Maison,160.0,5,444.0,17 300 CN,3191.59375
193570.0,Maison,80.0,3,54.0,17 264 AA,2419.625
102680.0,Appartement,19.0,1,0.0,17 300 HE,5404.210526315789
310769.0,Appartement,66.0,3,0.0,17 300 EI,4708.621212121212
434290.0,Maison,115.0,2,321.0,17 94 AK,3776.4347826086955
259240.0,Maison,56.0,2,31.0,17 121 AH,4629.285714285715
658065.0,Maison,183.0,6,500.0,17 200 ZH,3595.9836065573772
398500.0,Maison,142.0,5,454.0,17 472 AC,2806.3380281690143
698500.0,Maison,128.0,5,211.0,17 300 AR,5457.03125
119045.0,Maison,54.0,2,58.0,17 28 AK,2204.537037037037
990875.0,Maison,240.0,6,280.0,17 300 CL,4128.645833333333
137640.0,Appartement,24.0,1,0.0,17 300 HH,5735.0
387808.0,Maison,91.0,5,468.0,17 200 AB,4261.626373626374
123990.0,Appartement,23.0,1,0.0,17 300 AV,5390.869565217391
205300.0,Appartement,77.0,3,0.0,17 300 BD,2666.2337662337663
170210.0,Maison,80.0,4,828.0,17 396 ZY,2127.625
187690.0,Maison,88.0,5,438.0,17 41 AD,2132.840909090909
235913.0,Maison,98.0,4,533.0,17 466 ZL,2407.2755102040815
130813.7,Appartement,38.0,1,0.0,17 28 AD,3442.4657894736843
338990.0,Maison,99.0,4,61.0,17 369 AE,3424.1414141414143
620035.0,Maison,95.0,4,288.0,17 161 AE,6526.684210526316
253035.0,Maison,52.0,3,37.0,17 19 AB,4866.057692307692
115164.0,Appartement,28.0,1,0.0,17 300 HD,4113.0
362130.0,Maison,110.0,4,670.0,17 142 BP,3292.090909090909
164750.0,Maison,66.0,4,813.0,17 218 AH,2496.212121212121
193120.0,Appartement,61.0,3,0.0,17 300 CE,3165.901639344262
394383.0,Maison,80.0,4,192.0,17 300 CM,4929.7875
138068.2,Appartement,24.0,1,0.0,17 300 AV,5752.841666666667
147890.0,Appartement,25.0,1,0.0,17 300 AB,5915.6
575500.0,Maison,179.0,7,692.0,17 94 AO,3215.0837988826815
378250.0,Maison,83.0,3,237.0,17 300 CS,4557.22891566265
299077.0,Appartement,75.0,3,0.0,17 28 AH,3987.693333333333
299700.0,Maison,82.0,5,187.0,17 300 BS,3654.878048780488
460500.0,Appartement,89.0,3,0.0,17 300 EM,5174.157303370786
1067177.8,Maison,180.0,8,589.0,17 300 AS,5928.765555555556
436010.0,Maison,96.0,4,440.0,17 190 ZC,4541.770833333333
1939715.0,Maison,240.0,5,793.0,17 297 AD,8082.145833333333
1415300.0,Maison,146.0,4,750.0,17 51 ZH,9693.835616438357
248200.0,Maison,94.0,4,468.0,17 373 AC,2640.425531914894
711720.0,Maison,150.0,4,268.0,17 300 AL,4744.8
292400.0,Maison,89.0,4,268.0,17 194 AK,3285.3932584269664
166830.0,Appartement,35.0,1,0.0,17 300 AR,4766.571428571428
161287.0,Appartement,39.0,1,0.0,17 300 EM,4135.5641025641025
292800.0,Maison,80.0,3,358.0,17 300 BY,3660.0
314650.0,Maison,151.0,4,1324.0,17 218 AK,2083.774834437086
112270.0,Appartement,19.0,1,0.0,17 300 DN,5908.9473684210525
116165.0,Appartement,29.0,1,0.0,17 300 HK,4005.689655172414
244020.0,Appartement,69.0,3,0.0,17 264 AA,3536.521739130435
103075.0,Appartement,44.0,1,0.0,17 300 BP,2342.6136363636365
198690.0,Maison,76.0,3,239.0,17 245 ZC,2614.342105263158
289600.0,Maison,108.0,4,970.0,17 396 AC,2681.4814814814813
445700.0,Maison,82.0,4,359.0,17 300 CR,5435.365853658536
388160.0,Appartement,64.0,4,0.0,17 300 AP,6065.0
137450.0,Appartement,72.0,4,0.0,17 300 BZ,1909.0277777777778
724650.0,Maison,110.0,5,647.0,17 360 AI,6587.727272727273
590650.0,Maison,84.0,4,112.0,17 360 AE,7031.547619047619
314350.0,Appartement,77.0,4,0.0,17 291 AA,4082.4675324675327
317320.0,Maison,55.0,2,116.0,17 300 AT,5769.454545454545
410420.0,Maison,111.0,5,299.0,17 264 ZK,3697.4774774774774
275750.0,Maison,150.0,5,284.0,17 407 AB,1838.3333333333333
560100.0,Maison,220.0,8,491.0,17 376 AA,2545.909090909091
520290.0,Maison,168.0,6,1035.0,17 414 ZB,3096.964285714286
221700.0,Maison,119.0,5,800.0,17 322 ZL,1863.0252100840337
749165.0,Maison,180.0,5,353.0,17 94 AO,4162.027777777777
239707.0,Appartement,66.0,3,0.0,17 300 CT,3631.9242424242425
2572500.0,Maison,213.0,6,722.0,17 369 AM,12077.464788732394
688325.0,Maison,150.0,6,319.0,17 300 AR,4588.833333333333
257705.0,Appartement,43.0,2,0.0,17 300 AR,5993.139534883721
144530.0,Appartement,44.0,2,0.0,17 94 AP,3284.7727272727275
121135.0,Appartement,18.0,1,0.0,17 369 AL,6729.722222222223
650510.0,Maison,186.0,5,1000.0,17 153 AD,3497.3655913978496
412200.0,Maison,88.0,4,262.0,17 318 AV,4684.090909090909
244010.0,Maison,145.0,6,974.0,17 407 AL,1682.8275862068965
649259.0,Maison,90.0,4,102.0,17 360 AC,7213.988888888889
660570.0,Maison,140.0,7,1230.0,17 10 AE,4718.357142857143
918000.0,Maison,147.0,6,279.0,17 300 AO,6244.897959183673
523506.0,Appartement,94.0,4,0.0,17 300 HH,5569.212765957447
294090.0,Maison,48.0,2,569.0,17 91 AM,6126.875
494300.0,Maison,126.0,4,324.0,17 300 AO,3923.0158730158732
731000.0,Maison,141.0,6,498.0,17 360 YA,5184.397163120568
244850.0,Maison,99.0,3,102.0,17 300 BK,2473.2323232323233
